equipment_id,timestamp,sensor_name,value,unit,period,provenance
EQ-CAB-134,2026-03-20T18:00:00Z,temperature_c,59.37,°C,2026-S1,réelle
EQ-CAB-134,2026-03-21T00:00:00Z,temperature_c,55.52,°C,2026-S1,réelle
EQ-CAB-134,2026-03-21T06:00:00Z,temperature_c,50.93,°C,2026-S1,réelle
EQ-CAB-134,2026-03-21T12:00:00Z,temperature_c,50.87,°C,2026-S1,réelle
EQ-CAB-134,2026-03-21T18:00:00Z,temperature_c,56.38,°C,2026-S1,réelle
EQ-CAB-134,2026-03-22T00:00:00Z,temperature_c,60.85,°C,2026-S1,réelle
EQ-CAB-134,2026-03-22T06:00:00Z,temperature_c,51.58,°C,2026-S1,réelle
EQ-CAB-134,2026-03-22T12:00:00Z,temperature_c,51.09,°C,2026-S1,réelle
EQ-CAB-134,2026-03-22T18:00:00Z,temperature_c,56.02,°C,2026-S1,réelle
EQ-CAB-134,2026-03-23T00:00:00Z,temperature_c,60.61,°C,2026-S1,réelle
EQ-CAB-134,2026-03-23T06:00:00Z,temperature_c,55.14,°C,2026-S1,réelle
EQ-CAB-134,2026-03-23T12:00:00Z,temperature_c,48.68,°C,2026-S1,réelle
EQ-CAB-134,2026-03-23T18:00:00Z,temperature_c,57.64,°C,2026-S1,réelle
EQ-CAB-134,2026-03-24T00:00:00Z,temperature_c,60.58,°C,2026-S1,réelle
EQ-CAB-134,2026-03-24T06:00:00Z,temperature_c,54.36,°C,2026-S1,réelle
EQ-CAB-134,2026-03-24T12:00:00Z,temperature_c,51.96,°C,2026-S1,réelle
EQ-CAB-134,2026-03-24T18:00:00Z,temperature_c,53.66,°C,2026-S1,réelle
EQ-CAB-134,2026-03-25T00:00:00Z,temperature_c,62.74,°C,2026-S1,réelle
EQ-CAB-134,2026-03-25T06:00:00Z,temperature_c,54.61,°C,2026-S1,réelle
EQ-FAN-304,2026-03-25T12:00:00Z,vibration_mm_s,2.44,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-25T18:00:00Z,vibration_mm_s,2.81,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-26T00:00:00Z,vibration_mm_s,2.94,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-26T06:00:00Z,vibration_mm_s,2.89,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-26T12:00:00Z,vibration_mm_s,2.14,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-26T18:00:00Z,vibration_mm_s,2.14,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-27T00:00:00Z,vibration_mm_s,2.87,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-27T06:00:00Z,vibration_mm_s,2.70,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-27T12:00:00Z,vibration_mm_s,2.72,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-27T18:00:00Z,vibration_mm_s,2.96,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-28T00:00:00Z,vibration_mm_s,2.98,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-28T06:00:00Z,vibration_mm_s,2.57,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-28T12:00:00Z,vibration_mm_s,2.10,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-28T18:00:00Z,vibration_mm_s,2.55,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-29T00:00:00Z,vibration_mm_s,2.96,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-29T06:00:00Z,vibration_mm_s,2.48,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-29T12:00:00Z,vibration_mm_s,2.07,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-29T18:00:00Z,vibration_mm_s,2.47,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-30T00:00:00Z,vibration_mm_s,2.95,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-30T06:00:00Z,vibration_mm_s,2.71,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-30T12:00:00Z,vibration_mm_s,2.18,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-30T18:00:00Z,vibration_mm_s,2.38,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-31T00:00:00Z,vibration_mm_s,2.77,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-31T06:00:00Z,vibration_mm_s,2.58,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-31T12:00:00Z,vibration_mm_s,2.16,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-03-31T18:00:00Z,vibration_mm_s,2.09,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-04-01T00:00:00Z,vibration_mm_s,2.88,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-04-01T06:00:00Z,vibration_mm_s,3.16,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-04-01T12:00:00Z,vibration_mm_s,2.94,mm/s,2026-S1,fabriquée
EQ-FAN-304,2026-04-01T18:00:00Z,vibration_mm_s,2.49,mm/s,2026-S1,fabriquée
EQ-CONV-262,2026-04-09T06:00:00Z,current_a,27.99,A,2026-S1,réelle
EQ-PUMP-001,2026-04-09T08:00:00Z,vibration_mm_s,3.14,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-09T12:00:00Z,current_a,28.71,A,2026-S1,réelle
EQ-PUMP-001,2026-04-09T12:00:00Z,pressure_bar,5.93,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-09T12:00:00Z,current_a,22.78,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-09T14:00:00Z,vibration_mm_s,2.92,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-09T18:00:00Z,current_a,31.33,A,2026-S1,réelle
EQ-PUMP-001,2026-04-09T18:00:00Z,pressure_bar,5.59,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-09T18:00:00Z,current_a,19.05,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-09T20:00:00Z,vibration_mm_s,2.37,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-10T00:00:00Z,current_a,28.44,A,2026-S1,réelle
EQ-PUMP-001,2026-04-10T00:00:00Z,pressure_bar,6.08,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-10T00:00:00Z,current_a,20.12,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-10T02:00:00Z,vibration_mm_s,2.74,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-10T06:00:00Z,current_a,26.32,A,2026-S1,réelle
EQ-PUMP-001,2026-04-10T06:00:00Z,pressure_bar,6.44,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-10T06:00:00Z,current_a,18.54,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-10T08:00:00Z,vibration_mm_s,3.08,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-10T12:00:00Z,current_a,27.04,A,2026-S1,réelle
EQ-PUMP-001,2026-04-10T12:00:00Z,pressure_bar,5.79,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-10T12:00:00Z,current_a,19.33,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-10T14:00:00Z,vibration_mm_s,2.63,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-10T18:00:00Z,current_a,31.52,A,2026-S1,réelle
EQ-PUMP-001,2026-04-10T18:00:00Z,pressure_bar,5.96,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-10T18:00:00Z,current_a,21.24,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-10T20:00:00Z,vibration_mm_s,2.34,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-11T00:00:00Z,current_a,26.35,A,2026-S1,réelle
EQ-PUMP-001,2026-04-11T00:00:00Z,pressure_bar,6.26,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-11T00:00:00Z,current_a,18.13,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-11T02:00:00Z,vibration_mm_s,2.73,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-11T06:00:00Z,current_a,25.31,A,2026-S1,réelle
EQ-PUMP-001,2026-04-11T06:00:00Z,pressure_bar,6.50,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-11T06:00:00Z,current_a,19.60,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-11T08:00:00Z,vibration_mm_s,3.69,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-11T12:00:00Z,current_a,28.01,A,2026-S1,réelle
EQ-PUMP-001,2026-04-11T12:00:00Z,pressure_bar,6.05,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-11T12:00:00Z,current_a,22.64,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-11T14:00:00Z,vibration_mm_s,3.17,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-11T18:00:00Z,current_a,30.15,A,2026-S1,réelle
EQ-PUMP-001,2026-04-11T18:00:00Z,pressure_bar,5.62,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-11T18:00:00Z,current_a,22.27,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-11T20:00:00Z,vibration_mm_s,2.45,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-12T00:00:00Z,current_a,28.28,A,2026-S1,réelle
EQ-PUMP-001,2026-04-12T00:00:00Z,pressure_bar,5.94,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-12T00:00:00Z,current_a,22.77,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-12T02:00:00Z,vibration_mm_s,2.77,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-12T06:00:00Z,current_a,25.77,A,2026-S1,réelle
EQ-PUMP-001,2026-04-12T06:00:00Z,pressure_bar,6.13,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-12T06:00:00Z,current_a,20.33,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-12T08:00:00Z,vibration_mm_s,3.14,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-12T12:00:00Z,current_a,28.71,A,2026-S1,réelle
EQ-PUMP-001,2026-04-12T12:00:00Z,pressure_bar,5.80,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-12T12:00:00Z,current_a,19.74,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-12T14:00:00Z,vibration_mm_s,2.27,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-12T18:00:00Z,current_a,31.04,A,2026-S1,réelle
EQ-PUMP-001,2026-04-12T18:00:00Z,pressure_bar,6.04,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-12T18:00:00Z,current_a,22.41,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-12T20:00:00Z,vibration_mm_s,2.30,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-13T00:00:00Z,current_a,29.03,A,2026-S1,réelle
EQ-PUMP-001,2026-04-13T00:00:00Z,pressure_bar,6.46,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-13T00:00:00Z,current_a,18.15,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-13T02:00:00Z,vibration_mm_s,2.87,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-13T06:00:00Z,current_a,25.42,A,2026-S1,réelle
EQ-PUMP-001,2026-04-13T06:00:00Z,pressure_bar,6.38,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-13T06:00:00Z,current_a,18.42,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-13T08:00:00Z,vibration_mm_s,3.33,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-13T12:00:00Z,current_a,27.80,A,2026-S1,réelle
EQ-PUMP-001,2026-04-13T12:00:00Z,pressure_bar,6.06,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-13T12:00:00Z,current_a,20.29,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-13T14:00:00Z,vibration_mm_s,2.75,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-13T18:00:00Z,current_a,31.20,A,2026-S1,réelle
EQ-PUMP-001,2026-04-13T18:00:00Z,pressure_bar,5.72,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-13T18:00:00Z,current_a,20.56,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-13T20:00:00Z,vibration_mm_s,2.17,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-14T00:00:00Z,current_a,29.56,A,2026-S1,réelle
EQ-PUMP-001,2026-04-14T00:00:00Z,pressure_bar,6.36,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-14T00:00:00Z,current_a,22.37,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-14T02:00:00Z,vibration_mm_s,3.10,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-14T06:00:00Z,current_a,24.77,A,2026-S1,réelle
EQ-PUMP-001,2026-04-14T06:00:00Z,pressure_bar,6.31,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-14T06:00:00Z,current_a,22.31,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-14T08:00:00Z,vibration_mm_s,3.36,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-14T12:00:00Z,current_a,29.24,A,2026-S1,réelle
EQ-PUMP-001,2026-04-14T12:00:00Z,pressure_bar,5.73,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-14T12:00:00Z,current_a,21.39,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-14T14:00:00Z,vibration_mm_s,2.71,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-14T18:00:00Z,current_a,32.74,A,2026-S1,réelle
EQ-PUMP-001,2026-04-14T18:00:00Z,pressure_bar,5.88,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-14T18:00:00Z,current_a,23.50,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-14T20:00:00Z,vibration_mm_s,2.83,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-15T00:00:00Z,current_a,29.57,A,2026-S1,réelle
EQ-PUMP-001,2026-04-15T00:00:00Z,pressure_bar,6.29,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-15T00:00:00Z,current_a,19.39,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-15T02:00:00Z,vibration_mm_s,2.77,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-15T06:00:00Z,current_a,26.51,A,2026-S1,réelle
EQ-PUMP-001,2026-04-15T06:00:00Z,pressure_bar,6.33,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-15T06:00:00Z,current_a,23.22,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-15T08:00:00Z,vibration_mm_s,3.62,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-15T12:00:00Z,current_a,28.51,A,2026-S1,réelle
EQ-PUMP-001,2026-04-15T12:00:00Z,pressure_bar,5.86,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-15T12:00:00Z,current_a,18.89,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-15T14:00:00Z,vibration_mm_s,2.63,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-15T18:00:00Z,current_a,30.75,A,2026-S1,réelle
EQ-PUMP-001,2026-04-15T18:00:00Z,pressure_bar,5.81,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-15T18:00:00Z,current_a,19.02,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-15T20:00:00Z,vibration_mm_s,2.56,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-16T00:00:00Z,current_a,27.50,A,2026-S1,réelle
EQ-PUMP-001,2026-04-16T00:00:00Z,pressure_bar,6.21,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-16T00:00:00Z,current_a,20.40,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-16T02:00:00Z,vibration_mm_s,3.31,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-16T06:00:00Z,current_a,26.99,A,2026-S1,réelle
EQ-PUMP-001,2026-04-16T06:00:00Z,pressure_bar,6.36,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-16T06:00:00Z,current_a,20.08,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-16T08:00:00Z,vibration_mm_s,3.49,mm/s,2026-S1,réelle
EQ-CONV-262,2026-04-16T12:00:00Z,current_a,28.05,A,2026-S1,réelle
EQ-PUMP-001,2026-04-16T12:00:00Z,pressure_bar,5.93,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-16T12:00:00Z,current_a,20.23,A,2026-S1,fabriquée
EQ-PUMP-001,2026-04-16T14:00:00Z,vibration_mm_s,2.94,mm/s,2026-S1,réelle
EQ-PUMP-001,2026-04-16T18:00:00Z,pressure_bar,5.87,bar,2026-S1,réelle
EQ-ROBOT-358,2026-04-16T18:00:00Z,current_a,23.89,A,2026-S1,fabriquée
EQ-COMP-002,2026-04-17T00:00:00Z,temperature_c,62.35,°C,2026-S1,réelle
EQ-CONV-376,2026-04-17T00:00:00Z,rpm,1576.36,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-17T00:23:00Z,vibration_mm_s,2.31,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-17T06:00:00Z,temperature_c,60.43,°C,2026-S1,réelle
EQ-CONV-376,2026-04-17T06:00:00Z,rpm,1525.30,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-17T06:41:00Z,vibration_mm_s,3.51,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-17T12:00:00Z,temperature_c,54.93,°C,2026-S1,réelle
EQ-CONV-376,2026-04-17T12:00:00Z,rpm,1456.81,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-17T12:11:00Z,vibration_mm_s,3.22,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-17T18:00:00Z,temperature_c,58.98,°C,2026-S1,réelle
EQ-CONV-376,2026-04-17T18:00:00Z,rpm,1540.94,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-17T18:41:00Z,vibration_mm_s,2.71,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-18T00:00:00Z,temperature_c,61.57,°C,2026-S1,réelle
EQ-CONV-376,2026-04-18T00:00:00Z,rpm,1546.63,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-18T00:11:00Z,vibration_mm_s,2.78,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-18T06:00:00Z,temperature_c,61.66,°C,2026-S1,réelle
EQ-CONV-376,2026-04-18T06:00:00Z,rpm,1518.06,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-18T06:23:00Z,vibration_mm_s,3.13,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-18T12:00:00Z,temperature_c,50.68,°C,2026-S1,réelle
EQ-CONV-376,2026-04-18T12:00:00Z,rpm,1482.98,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-18T12:11:00Z,vibration_mm_s,3.17,mm/s,2026-S1,fabriquée
EQ-MIX-159,2026-04-18T17:23:00Z,vibration_mm_s,2.07,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-18T18:00:00Z,temperature_c,52.77,°C,2026-S1,réelle
EQ-CONV-376,2026-04-18T18:00:00Z,rpm,1447.15,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-18T23:23:00Z,vibration_mm_s,2.45,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-19T00:00:00Z,temperature_c,61.61,°C,2026-S1,réelle
EQ-CONV-376,2026-04-19T00:00:00Z,rpm,1566.08,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-19T05:23:00Z,vibration_mm_s,3.14,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-19T06:00:00Z,temperature_c,61.87,°C,2026-S1,réelle
EQ-CONV-376,2026-04-19T06:00:00Z,rpm,1508.14,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-19T11:41:00Z,vibration_mm_s,2.59,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-19T12:00:00Z,temperature_c,53.30,°C,2026-S1,réelle
EQ-CONV-376,2026-04-19T12:00:00Z,rpm,1445.96,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-19T17:41:00Z,vibration_mm_s,2.43,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-19T18:00:00Z,temperature_c,56.93,°C,2026-S1,réelle
EQ-CONV-376,2026-04-19T18:00:00Z,rpm,1483.86,rpm,2026-S1,réelle
EQ-COMP-002,2026-04-20T00:00:00Z,temperature_c,62.51,°C,2026-S1,réelle
EQ-CONV-376,2026-04-20T00:00:00Z,rpm,1546.89,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-20T00:23:00Z,vibration_mm_s,2.62,mm/s,2026-S1,fabriquée
EQ-MIX-159,2026-04-20T05:07:00Z,vibration_mm_s,2.81,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-20T06:00:00Z,temperature_c,61.78,°C,2026-S1,réelle
EQ-CONV-376,2026-04-20T06:00:00Z,rpm,1522.89,rpm,2026-S1,réelle
EQ-COMP-002,2026-04-20T12:00:00Z,temperature_c,59.45,°C,2026-S1,réelle
EQ-CONV-376,2026-04-20T12:00:00Z,rpm,1462.05,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-20T12:11:00Z,vibration_mm_s,3.02,mm/s,2026-S1,fabriquée
EQ-MIX-159,2026-04-20T17:41:00Z,vibration_mm_s,2.46,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-20T18:00:00Z,temperature_c,57.18,°C,2026-S1,réelle
EQ-CONV-376,2026-04-20T18:00:00Z,rpm,1520.77,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-20T23:07:00Z,vibration_mm_s,2.86,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-21T00:00:00Z,temperature_c,61.58,°C,2026-S1,réelle
EQ-CONV-376,2026-04-21T00:00:00Z,rpm,1572.50,rpm,2026-S1,réelle
EQ-COMP-002,2026-04-21T06:00:00Z,temperature_c,62.50,°C,2026-S1,réelle
EQ-CONV-376,2026-04-21T06:00:00Z,rpm,1565.85,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-21T06:11:00Z,vibration_mm_s,2.81,mm/s,2026-S1,fabriquée
EQ-MIX-159,2026-04-21T11:23:00Z,vibration_mm_s,2.64,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-21T12:00:00Z,temperature_c,53.90,°C,2026-S1,réelle
EQ-CONV-376,2026-04-21T12:00:00Z,rpm,1491.10,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-21T17:07:00Z,vibration_mm_s,2.21,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-21T18:00:00Z,temperature_c,60.09,°C,2026-S1,réelle
EQ-CONV-376,2026-04-21T18:00:00Z,rpm,1509.77,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-21T23:41:00Z,vibration_mm_s,2.87,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-22T00:00:00Z,temperature_c,63.68,°C,2026-S1,réelle
EQ-CONV-376,2026-04-22T00:00:00Z,rpm,1518.40,rpm,2026-S1,réelle
EQ-COMP-002,2026-04-22T06:00:00Z,temperature_c,63.52,°C,2026-S1,réelle
EQ-CONV-376,2026-04-22T06:00:00Z,rpm,1565.66,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-22T06:11:00Z,vibration_mm_s,3.39,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-22T12:00:00Z,temperature_c,55.06,°C,2026-S1,réelle
EQ-CONV-376,2026-04-22T12:00:00Z,rpm,1460.33,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-22T12:23:00Z,vibration_mm_s,3.02,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-22T18:00:00Z,temperature_c,55.11,°C,2026-S1,réelle
EQ-CONV-376,2026-04-22T18:00:00Z,rpm,1517.76,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-22T18:41:00Z,vibration_mm_s,2.05,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-23T00:00:00Z,temperature_c,64.33,°C,2026-S1,réelle
EQ-CONV-376,2026-04-23T00:00:00Z,rpm,1558.87,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-23T00:23:00Z,vibration_mm_s,2.82,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-23T06:00:00Z,temperature_c,59.09,°C,2026-S1,réelle
EQ-CONV-376,2026-04-23T06:00:00Z,rpm,1563.86,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-23T06:41:00Z,vibration_mm_s,2.78,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-23T12:00:00Z,temperature_c,57.67,°C,2026-S1,réelle
EQ-CONV-376,2026-04-23T12:00:00Z,rpm,1479.22,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-23T12:11:00Z,vibration_mm_s,2.84,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-23T18:00:00Z,temperature_c,57.64,°C,2026-S1,réelle
EQ-CONV-376,2026-04-23T18:00:00Z,rpm,1504.32,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-23T18:11:00Z,vibration_mm_s,2.86,mm/s,2026-S1,fabriquée
EQ-MIX-159,2026-04-23T23:41:00Z,vibration_mm_s,2.48,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-24T00:00:00Z,temperature_c,62.72,°C,2026-S1,réelle
EQ-CONV-376,2026-04-24T00:00:00Z,rpm,1558.07,rpm,2026-S1,réelle
EQ-MIX-159,2026-04-24T05:23:00Z,vibration_mm_s,3.20,mm/s,2026-S1,fabriquée
EQ-COMP-002,2026-04-24T06:00:00Z,temperature_c,62.94,°C,2026-S1,réelle
EQ-CONV-376,2026-04-24T06:00:00Z,rpm,1550.69,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-02T00:00:00Z,rpm,1469.59,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-02T06:00:00Z,rpm,1464.10,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-02T12:00:00Z,rpm,1551.10,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-02T18:00:00Z,rpm,1522.15,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-03T00:00:00Z,rpm,1496.09,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-03T06:00:00Z,rpm,1508.54,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-03T12:00:00Z,rpm,1551.58,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-03T18:00:00Z,rpm,1526.69,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-04T00:00:00Z,rpm,1506.79,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-04T06:00:00Z,rpm,1493.33,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-04T12:00:00Z,rpm,1566.88,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-04T18:00:00Z,rpm,1553.92,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-05T00:00:00Z,rpm,1472.93,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-05T06:00:00Z,rpm,1490.26,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-05T12:00:00Z,rpm,1566.51,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-05T18:00:00Z,rpm,1546.19,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-06T00:00:00Z,rpm,1505.26,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-06T06:00:00Z,rpm,1516.87,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-06T12:00:00Z,rpm,1598.97,rpm,2026-S1,réelle
