equipment_id,timestamp,sensor_name,value,unit,period
EQ-COMP-396,2026-01-24T06:00:00Z,pressure_bar,5.70,bar,2026-S1
EQ-FAN-002,2026-01-24T06:00:00Z,current_a,21.39,A,2026-S1
EQ-OVEN-123,2026-01-24T06:00:00Z,temperature_c,53.36,°C,2026-S1
EQ-OVEN-366,2026-01-24T06:00:00Z,current_a,25.16,mA,2026-S1
EQ-SENSOR-305,2026-01-24T06:00:00Z,temperature_c,59.07,°C,2026-S1
EQ-PUMP-001,2026-01-24T08:00:00Z,vibration_mm_s,3.60,mm/s,2026-S1
EQ-CAB-134,2026-01-24T12:00:00Z,temperature_c,52.86,°C,2026-S1
EQ-COMP-396,2026-01-24T12:00:00Z,pressure_bar,6.58,bar,2026-S1
EQ-CONV-262,2026-01-24T12:00:00Z,current_a,103.831498,A,2026-S1
EQ-CONV-336,2026-01-24T12:00:00Z,current_a,19.04,A,2026-S1
EQ-FAN-003,2026-01-24T12:00:00Z,rpm,1372.66,rpm,2026-S1
EQ-FAN-284,2026-01-24T12:00:00Z,vibration_mm_s,2.74,mm/s,2026-S1
EQ-MIX-159,2026-01-24T12:00:00Z,current_a,24.80,A,2026-S1
EQ-MIX-159,2026-01-24T12:00:00Z,vibration_mm_s,3.04,mm/s,2026-S1
EQ-MIX-259,2026-01-24T12:00:00Z,current_a,19.94,A,2026-S1
EQ-OVEN-223,2026-01-24T12:00:00Z,temperature_c,62.43,°C,2026-S1
EQ-OVEN-386,2026-01-24T12:00:00Z,temperature_c,66.12,°C,2026-S1
EQ-STEAM-352,2026-01-24T12:00:00Z,pressure_bar,6.48,bar,2026-S1
EQ-STEAM-352,2026-01-24T12:00:00Z,temperature_c,60.75,°C,2026-S1
EQ-PUMP-001,2026-01-24T14:00:00Z,vibration_mm_s,2.62,mm/s,2026-S1
EQ-CAB-134,2026-01-24T18:00:00Z,temperature_c,55.01,°C,2026-S1
EQ-COMP-396,2026-01-24T18:00:00Z,pressure_bar,6.29,bar,2026-S1
EQ-CONV-262,2026-01-24T18:00:00Z,current_a,6.588178,A,2026-S1
EQ-CONV-336,2026-01-24T18:00:00Z,current_a,22.11,A,2026-S1
EQ-FAN-003,2026-01-24T18:00:00Z,rpm,1372.38,rpm,2026-S1
EQ-FAN-284,2026-01-24T18:00:00Z,vibration_mm_s,2.52,mm/s,2026-S1
EQ-MIX-159,2026-01-24T18:00:00Z,current_a,27.15,A,2026-S1
EQ-MIX-159,2026-01-24T18:00:00Z,vibration_mm_s,3.07,mm/s,2026-S1
EQ-MIX-259,2026-01-24T18:00:00Z,current_a,22.50,A,2026-S1
EQ-OVEN-223,2026-01-24T18:00:00Z,temperature_c,55.26,°C,2026-S1
EQ-OVEN-386,2026-01-24T18:00:00Z,temperature_c,65.51,°C,2026-S1
EQ-STEAM-352,2026-01-24T18:00:00Z,pressure_bar,5.62,bar,2026-S1
EQ-STEAM-352,2026-01-24T18:00:00Z,temperature_c,62.96,°C,2026-S1
EQ-PUMP-001,2026-01-24T20:00:00Z,vibration_mm_s,2.34,mm/s,2026-S1
EQ-CAB-134,2026-01-25T00:00:00Z,temperature_c,58.54,°C,2026-S1
EQ-COMP-396,2026-01-25T00:00:00Z,pressure_bar,5.59,bar,2026-S1
EQ-CONV-262,2026-01-25T00:00:00Z,current_a,60.022428,A,2026-S1
EQ-CONV-336,2026-01-25T00:00:00Z,current_a,23.53,A,2026-S1
EQ-FAN-003,2026-01-25T00:00:00Z,rpm,1392.87,rpm,2026-S1
EQ-FAN-284,2026-01-25T00:00:00Z,vibration_mm_s,2.55,mm/s,2026-S1
EQ-MIX-159,2026-01-25T00:00:00Z,current_a,24.56,A,2026-S1
EQ-MIX-159,2026-01-25T00:00:00Z,vibration_mm_s,2.05,mm/s,2026-S1
EQ-MIX-259,2026-01-25T00:00:00Z,current_a,23.83,A,2026-S1
EQ-OVEN-223,2026-01-25T00:00:00Z,temperature_c,55.60,°C,2026-S1
EQ-OVEN-386,2026-01-25T00:00:00Z,temperature_c,57.77,°C,2026-S1
EQ-STEAM-352,2026-01-25T00:00:00Z,pressure_bar,6.06,bar,2026-S1
EQ-STEAM-352,2026-01-25T00:00:00Z,temperature_c,53.45,°C,2026-S1
EQ-PUMP-001,2026-01-25T02:00:00Z,vibration_mm_s,3.24,mm/s,2026-S1
EQ-CAB-134,2026-01-25T06:00:00Z,temperature_c,49.78,°C,2026-S1
EQ-COMP-396,2026-01-25T06:00:00Z,pressure_bar,6.14,bar,2026-S1
EQ-CONV-262,2026-01-25T06:00:00Z,current_a,100.833568,A,2026-S1
EQ-CONV-336,2026-01-25T06:00:00Z,current_a,20.87,A,2026-S1
EQ-FAN-003,2026-01-25T06:00:00Z,rpm,1460.61,rpm,2026-S1
EQ-FAN-284,2026-01-25T06:00:00Z,vibration_mm_s,2.88,mm/s,2026-S1
EQ-MIX-159,2026-01-25T06:00:00Z,current_a,24.22,A,2026-S1
EQ-MIX-159,2026-01-25T06:00:00Z,vibration_mm_s,2.04,mm/s,2026-S1
EQ-MIX-259,2026-01-25T06:00:00Z,current_a,21.32,A,2026-S1
EQ-OVEN-223,2026-01-25T06:00:00Z,temperature_c,62.97,°C,2026-S1
EQ-OVEN-386,2026-01-25T06:00:00Z,temperature_c,60.96,°C,2026-S1
EQ-STEAM-352,2026-01-25T06:00:00Z,pressure_bar,6.77,bar,2026-S1
EQ-STEAM-352,2026-01-25T06:00:00Z,temperature_c,56.58,°C,2026-S1
EQ-PUMP-001,2026-01-25T08:00:00Z,vibration_mm_s,3.17,mm/s,2026-S1
EQ-CAB-134,2026-01-25T12:00:00Z,temperature_c,48.96,°C,2026-S1
EQ-COMP-396,2026-01-25T12:00:00Z,pressure_bar,6.38,bar,2026-S1
EQ-CONV-262,2026-01-25T12:00:00Z,current_a,103.961882,A,2026-S1
EQ-CONV-336,2026-01-25T12:00:00Z,current_a,20.03,A,2026-S1
EQ-FAN-003,2026-01-25T12:00:00Z,rpm,1358.68,rpm,2026-S1
EQ-FAN-284,2026-01-25T12:00:00Z,vibration_mm_s,2.99,mm/s,2026-S1
EQ-MIX-159,2026-01-25T12:00:00Z,current_a,27.06,A,2026-S1
EQ-MIX-159,2026-01-25T12:00:00Z,vibration_mm_s,2.70,mm/s,2026-S1
EQ-MIX-259,2026-01-25T12:00:00Z,current_a,18.62,A,2026-S1
EQ-OVEN-223,2026-01-25T12:00:00Z,temperature_c,62.05,°C,2026-S1
EQ-OVEN-386,2026-01-25T12:00:00Z,temperature_c,65.66,°C,2026-S1
EQ-STEAM-352,2026-01-25T12:00:00Z,pressure_bar,6.37,bar,2026-S1
EQ-STEAM-352,2026-01-25T12:00:00Z,temperature_c,62.02,°C,2026-S1
EQ-PUMP-001,2026-01-25T14:00:00Z,vibration_mm_s,2.62,mm/s,2026-S1
EQ-CAB-134,2026-01-25T18:00:00Z,temperature_c,56.92,°C,2026-S1
EQ-COMP-396,2026-01-25T18:00:00Z,pressure_bar,5.85,bar,2026-S1
EQ-CONV-262,2026-01-25T18:00:00Z,current_a,47.100613,A,2026-S1
EQ-CONV-336,2026-01-25T18:00:00Z,current_a,21.71,A,2026-S1
EQ-FAN-003,2026-01-25T18:00:00Z,rpm,1328.55,rpm,2026-S1
EQ-FAN-284,2026-01-25T18:00:00Z,vibration_mm_s,2.12,mm/s,2026-S1
EQ-MIX-159,2026-01-25T18:00:00Z,current_a,26.90,A,2026-S1
EQ-MIX-159,2026-01-25T18:00:00Z,vibration_mm_s,2.98,mm/s,2026-S1
EQ-MIX-259,2026-01-25T18:00:00Z,current_a,22.51,A,2026-S1
EQ-OVEN-223,2026-01-25T18:00:00Z,temperature_c,55.13,°C,2026-S1
EQ-OVEN-386,2026-01-25T18:00:00Z,temperature_c,62.29,°C,2026-S1
EQ-STEAM-352,2026-01-25T18:00:00Z,pressure_bar,5.99,bar,2026-S1
EQ-STEAM-352,2026-01-25T18:00:00Z,temperature_c,64.69,°C,2026-S1
EQ-PUMP-001,2026-01-25T20:00:00Z,vibration_mm_s,2.44,mm/s,2026-S1
EQ-CAB-134,2026-01-26T00:00:00Z,temperature_c,59.99,°C,2026-S1
EQ-COMP-396,2026-01-26T00:00:00Z,pressure_bar,5.80,bar,2026-S1
EQ-CONV-262,2026-01-26T00:00:00Z,current_a,35.695285,A,2026-S1
EQ-CONV-336,2026-01-26T00:00:00Z,current_a,24.93,A,2026-S1
EQ-FAN-003,2026-01-26T00:00:00Z,rpm,1436.92,rpm,2026-S1
EQ-FAN-284,2026-01-26T00:00:00Z,vibration_mm_s,2.66,mm/s,2026-S1
EQ-MIX-159,2026-01-26T00:00:00Z,current_a,26.24,A,2026-S1
EQ-MIX-159,2026-01-26T00:00:00Z,vibration_mm_s,2.27,mm/s,2026-S1
EQ-MIX-259,2026-01-26T00:00:00Z,current_a,24.54,A,2026-S1
EQ-OVEN-223,2026-01-26T00:00:00Z,temperature_c,59.39,°C,2026-S1
EQ-OVEN-386,2026-01-26T00:00:00Z,temperature_c,57.66,°C,2026-S1
EQ-STEAM-352,2026-01-26T00:00:00Z,pressure_bar,6.47,bar,2026-S1
EQ-STEAM-352,2026-01-26T00:00:00Z,temperature_c,55.33,°C,2026-S1
EQ-PUMP-001,2026-01-26T02:00:00Z,vibration_mm_s,2.82,mm/s,2026-S1
EQ-CAB-134,2026-01-26T06:00:00Z,temperature_c,52.75,°C,2026-S1
EQ-COMP-396,2026-01-26T06:00:00Z,pressure_bar,6.03,bar,2026-S1
EQ-CONV-262,2026-01-26T06:00:00Z,current_a,36.078840,A,2026-S1
EQ-CONV-336,2026-01-26T06:00:00Z,current_a,22.13,A,2026-S1
EQ-FAN-003,2026-01-26T06:00:00Z,rpm,1445.09,rpm,2026-S1
EQ-FAN-284,2026-01-26T06:00:00Z,vibration_mm_s,2.96,mm/s,2026-S1
EQ-MIX-159,2026-01-26T06:00:00Z,current_a,26.70,A,2026-S1
EQ-MIX-159,2026-01-26T06:00:00Z,vibration_mm_s,2.01,mm/s,2026-S1
EQ-MIX-259,2026-01-26T06:00:00Z,current_a,22.57,A,2026-S1
EQ-OVEN-223,2026-01-26T06:00:00Z,temperature_c,65.56,°C,2026-S1
EQ-OVEN-386,2026-01-26T06:00:00Z,temperature_c,62.80,°C,2026-S1
EQ-STEAM-352,2026-01-26T06:00:00Z,pressure_bar,6.33,bar,2026-S1
EQ-STEAM-352,2026-01-26T06:00:00Z,temperature_c,59.11,°C,2026-S1
EQ-PUMP-001,2026-01-26T08:00:00Z,vibration_mm_s,3.22,mm/s,2026-S1
EQ-CAB-134,2026-01-26T12:00:00Z,temperature_c,51.32,°C,2026-S1
EQ-COMP-396,2026-01-26T12:00:00Z,pressure_bar,6.55,bar,2026-S1
EQ-CONV-262,2026-01-26T12:00:00Z,current_a,2.833526,A,2026-S1
EQ-CONV-336,2026-01-26T12:00:00Z,current_a,20.40,A,2026-S1
EQ-FAN-003,2026-01-26T12:00:00Z,rpm,1410.65,rpm,2026-S1
EQ-FAN-284,2026-01-26T12:00:00Z,vibration_mm_s,3.30,mm/s,2026-S1
EQ-MIX-159,2026-01-26T12:00:00Z,current_a,30.45,A,2026-S1
EQ-MIX-159,2026-01-26T12:00:00Z,vibration_mm_s,2.67,mm/s,2026-S1
EQ-MIX-259,2026-01-26T12:00:00Z,current_a,20.21,A,2026-S1
EQ-OVEN-223,2026-01-26T12:00:00Z,temperature_c,65.43,°C,2026-S1
EQ-OVEN-386,2026-01-26T12:00:00Z,temperature_c,66.48,°C,2026-S1
EQ-STEAM-352,2026-01-26T12:00:00Z,pressure_bar,6.24,bar,2026-S1
EQ-STEAM-352,2026-01-26T12:00:00Z,temperature_c,64.49,°C,2026-S1
EQ-PUMP-001,2026-01-26T14:00:00Z,vibration_mm_s,3.01,mm/s,2026-S1
EQ-CAB-134,2026-01-26T18:00:00Z,temperature_c,59.05,°C,2026-S1
EQ-COMP-396,2026-01-26T18:00:00Z,pressure_bar,6.00,bar,2026-S1
EQ-CONV-262,2026-01-26T18:00:00Z,current_a,106.848527,A,2026-S1
EQ-CONV-336,2026-01-26T18:00:00Z,current_a,21.17,A,2026-S1
EQ-FAN-003,2026-01-26T18:00:00Z,rpm,1401.94,rpm,2026-S1
EQ-FAN-284,2026-01-26T18:00:00Z,vibration_mm_s,2.44,mm/s,2026-S1
EQ-MIX-159,2026-01-26T18:00:00Z,current_a,25.79,A,2026-S1
EQ-MIX-159,2026-01-26T18:00:00Z,vibration_mm_s,2.72,mm/s,2026-S1
EQ-MIX-259,2026-01-26T18:00:00Z,current_a,24.33,A,2026-S1
EQ-OVEN-223,2026-01-26T18:00:00Z,temperature_c,60.45,°C,2026-S1
EQ-OVEN-386,2026-01-26T18:00:00Z,temperature_c,65.18,°C,2026-S1
EQ-STEAM-352,2026-01-26T18:00:00Z,pressure_bar,6.10,bar,2026-S1
EQ-STEAM-352,2026-01-26T18:00:00Z,temperature_c,65.92,°C,2026-S1
EQ-PUMP-001,2026-01-26T20:00:00Z,vibration_mm_s,2.52,mm/s,2026-S1
EQ-CAB-134,2026-01-27T00:00:00Z,temperature_c,59.89,°C,2026-S1
EQ-COMP-396,2026-01-27T00:00:00Z,pressure_bar,5.84,bar,2026-S1
EQ-CONV-262,2026-01-27T00:00:00Z,current_a,70.516592,A,2026-S1
EQ-CONV-336,2026-01-27T00:00:00Z,current_a,23.82,A,2026-S1
EQ-FAN-003,2026-01-27T00:00:00Z,rpm,1462.16,rpm,2026-S1
EQ-FAN-284,2026-01-27T00:00:00Z,vibration_mm_s,2.00,mm/s,2026-S1
EQ-MIX-159,2026-01-27T00:00:00Z,current_a,25.14,A,2026-S1
EQ-MIX-159,2026-01-27T00:00:00Z,vibration_mm_s,2.53,mm/s,2026-S1
EQ-MIX-259,2026-01-27T00:00:00Z,current_a,24.92,A,2026-S1
EQ-OVEN-223,2026-01-27T00:00:00Z,temperature_c,57.74,°C,2026-S1
EQ-OVEN-386,2026-01-27T00:00:00Z,temperature_c,56.70,°C,2026-S1
EQ-STEAM-352,2026-01-27T00:00:00Z,pressure_bar,6.28,bar,2026-S1
EQ-STEAM-352,2026-01-27T00:00:00Z,temperature_c,64.85,°C,2026-S1
EQ-PUMP-001,2026-01-27T02:00:00Z,vibration_mm_s,2.86,mm/s,2026-S1
EQ-CAB-134,2026-01-27T06:00:00Z,temperature_c,52.70,°C,2026-S1
EQ-COMP-396,2026-01-27T06:00:00Z,pressure_bar,6.35,bar,2026-S1
EQ-CONV-262,2026-01-27T06:00:00Z,current_a,0.218181,A,2026-S1
EQ-CONV-336,2026-01-27T06:00:00Z,current_a,22.80,A,2026-S1
EQ-FAN-003,2026-01-27T06:00:00Z,rpm,1433.99,rpm,2026-S1
EQ-FAN-284,2026-01-27T06:00:00Z,vibration_mm_s,2.62,mm/s,2026-S1
EQ-MIX-159,2026-01-27T06:00:00Z,current_a,24.21,A,2026-S1
EQ-MIX-159,2026-01-27T06:00:00Z,vibration_mm_s,2.30,mm/s,2026-S1
EQ-MIX-259,2026-01-27T06:00:00Z,current_a,21.52,A,2026-S1
EQ-OVEN-223,2026-01-27T06:00:00Z,temperature_c,66.28,°C,2026-S1
EQ-OVEN-386,2026-01-27T06:00:00Z,temperature_c,65.03,°C,2026-S1
EQ-STEAM-352,2026-01-27T06:00:00Z,pressure_bar,6.82,bar,2026-S1
EQ-STEAM-352,2026-01-27T06:00:00Z,temperature_c,61.52,°C,2026-S1
EQ-PUMP-001,2026-01-27T08:00:00Z,vibration_mm_s,3.41,mm/s,2026-S1
EQ-CAB-134,2026-01-27T12:00:00Z,temperature_c,48.85,°C,2026-S1
EQ-COMP-396,2026-01-27T12:00:00Z,pressure_bar,6.44,bar,2026-S1
EQ-CONV-262,2026-01-27T12:00:00Z,current_a,35.700393,A,2026-S1
EQ-CONV-336,2026-01-27T12:00:00Z,current_a,20.64,A,2026-S1
EQ-FAN-003,2026-01-27T12:00:00Z,rpm,1417.20,rpm,2026-S1
EQ-FAN-284,2026-01-27T12:00:00Z,vibration_mm_s,3.12,mm/s,2026-S1
EQ-MIX-159,2026-01-27T12:00:00Z,current_a,24.33,A,2026-S1
EQ-MIX-159,2026-01-27T12:00:00Z,vibration_mm_s,2.69,mm/s,2026-S1
EQ-MIX-259,2026-01-27T12:00:00Z,current_a,19.98,A,2026-S1
EQ-OVEN-223,2026-01-27T12:00:00Z,temperature_c,65.23,°C,2026-S1
EQ-OVEN-386,2026-01-27T12:00:00Z,temperature_c,69.60,°C,2026-S1
EQ-STEAM-352,2026-01-27T12:00:00Z,pressure_bar,6.80,bar,2026-S1
EQ-STEAM-352,2026-01-27T12:00:00Z,temperature_c,68.67,°C,2026-S1
EQ-PUMP-001,2026-01-27T14:00:00Z,vibration_mm_s,2.68,mm/s,2026-S1
EQ-CAB-134,2026-01-27T18:00:00Z,temperature_c,58.50,°C,2026-S1
EQ-COMP-396,2026-01-27T18:00:00Z,pressure_bar,6.13,bar,2026-S1
EQ-CONV-262,2026-01-27T18:00:00Z,current_a,29.881855,A,2026-S1
EQ-CONV-336,2026-01-27T18:00:00Z,current_a,22.11,A,2026-S1
EQ-FAN-003,2026-01-27T18:00:00Z,rpm,1358.65,rpm,2026-S1
EQ-FAN-284,2026-01-27T18:00:00Z,vibration_mm_s,2.60,mm/s,2026-S1
EQ-MIX-159,2026-01-27T18:00:00Z,current_a,23.64,A,2026-S1
EQ-MIX-159,2026-01-27T18:00:00Z,vibration_mm_s,3.25,mm/s,2026-S1
EQ-MIX-259,2026-01-27T18:00:00Z,current_a,23.02,A,2026-S1
EQ-OVEN-223,2026-01-27T18:00:00Z,temperature_c,58.32,°C,2026-S1
EQ-OVEN-386,2026-01-27T18:00:00Z,temperature_c,66.46,°C,2026-S1
EQ-STEAM-352,2026-01-27T18:00:00Z,pressure_bar,5.96,bar,2026-S1
EQ-STEAM-352,2026-01-27T18:00:00Z,temperature_c,66.81,°C,2026-S1
EQ-PUMP-001,2026-01-27T20:00:00Z,vibration_mm_s,2.48,mm/s,2026-S1
EQ-CAB-134,2026-01-28T00:00:00Z,temperature_c,59.46,°C,2026-S1
EQ-COMP-396,2026-01-28T00:00:00Z,pressure_bar,5.60,bar,2026-S1
EQ-CONV-262,2026-01-28T00:00:00Z,current_a,57.546562,A,2026-S1
EQ-CONV-336,2026-01-28T00:00:00Z,current_a,26.28,A,2026-S1
EQ-FAN-003,2026-01-28T00:00:00Z,rpm,1414.95,rpm,2026-S1
EQ-FAN-284,2026-01-28T00:00:00Z,vibration_mm_s,2.43,mm/s,2026-S1
EQ-MIX-159,2026-01-28T00:00:00Z,current_a,27.09,A,2026-S1
EQ-MIX-159,2026-01-28T00:00:00Z,vibration_mm_s,2.58,mm/s,2026-S1
EQ-MIX-259,2026-01-28T00:00:00Z,current_a,25.35,A,2026-S1
EQ-OVEN-223,2026-01-28T00:00:00Z,temperature_c,56.51,°C,2026-S1
EQ-OVEN-386,2026-01-28T00:00:00Z,temperature_c,59.14,°C,2026-S1
EQ-STEAM-352,2026-01-28T00:00:00Z,pressure_bar,6.24,bar,2026-S1
EQ-STEAM-352,2026-01-28T00:00:00Z,temperature_c,57.45,°C,2026-S1
EQ-PUMP-001,2026-01-28T02:00:00Z,vibration_mm_s,2.87,mm/s,2026-S1
EQ-CAB-134,2026-01-28T06:00:00Z,temperature_c,54.09,°C,2026-S1
EQ-COMP-396,2026-01-28T06:00:00Z,pressure_bar,6.13,bar,2026-S1
EQ-CONV-262,2026-01-28T06:00:00Z,current_a,98.903726,A,2026-S1
EQ-CONV-336,2026-01-28T06:00:00Z,current_a,24.34,A,2026-S1
EQ-FAN-003,2026-01-28T06:00:00Z,rpm,1483.63,rpm,2026-S1
EQ-FAN-284,2026-01-28T06:00:00Z,vibration_mm_s,2.91,mm/s,2026-S1
EQ-MIX-159,2026-01-28T06:00:00Z,current_a,26.10,A,2026-S1
EQ-MIX-159,2026-01-28T06:00:00Z,vibration_mm_s,2.18,mm/s,2026-S1
EQ-MIX-259,2026-01-28T06:00:00Z,current_a,22.41,A,2026-S1
EQ-OVEN-223,2026-01-28T06:00:00Z,temperature_c,62.33,°C,2026-S1
EQ-OVEN-386,2026-01-28T06:00:00Z,temperature_c,62.62,°C,2026-S1
EQ-STEAM-352,2026-01-28T06:00:00Z,pressure_bar,6.59,bar,2026-S1
EQ-STEAM-352,2026-01-28T06:00:00Z,temperature_c,60.34,°C,2026-S1
EQ-PUMP-001,2026-01-28T08:00:00Z,vibration_mm_s,2.46,mm/s,2026-S1
EQ-CAB-134,2026-01-28T12:00:00Z,temperature_c,50.81,°C,2026-S1
EQ-COMP-396,2026-01-28T12:00:00Z,pressure_bar,6.63,bar,2026-S1
EQ-CONV-262,2026-01-28T12:00:00Z,current_a,2.195054,A,2026-S1
EQ-CONV-336,2026-01-28T12:00:00Z,current_a,21.09,A,2026-S1
EQ-FAN-003,2026-01-28T12:00:00Z,rpm,1399.57,rpm,2026-S1
EQ-FAN-284,2026-01-28T12:00:00Z,vibration_mm_s,3.27,mm/s,2026-S1
EQ-MIX-159,2026-01-28T12:00:00Z,current_a,27.81,A,2026-S1
EQ-MIX-159,2026-01-28T12:00:00Z,vibration_mm_s,2.68,mm/s,2026-S1
EQ-MIX-259,2026-01-28T12:00:00Z,current_a,20.65,A,2026-S1
EQ-OVEN-223,2026-01-28T12:00:00Z,temperature_c,65.79,°C,2026-S1
EQ-OVEN-386,2026-01-28T12:00:00Z,temperature_c,65.68,°C,2026-S1
EQ-STEAM-352,2026-01-28T12:00:00Z,pressure_bar,6.49,bar,2026-S1
EQ-STEAM-352,2026-01-28T12:00:00Z,temperature_c,64.62,°C,2026-S1
EQ-PUMP-001,2026-01-28T14:00:00Z,vibration_mm_s,2.61,mm/s,2026-S1
EQ-CAB-134,2026-01-28T18:00:00Z,temperature_c,54.34,°C,2026-S1
EQ-COMP-396,2026-01-28T18:00:00Z,pressure_bar,6.40,bar,2026-S1
EQ-CONV-262,2026-01-28T18:00:00Z,current_a,92.300140,A,2026-S1
EQ-CONV-336,2026-01-28T18:00:00Z,current_a,22.55,A,2026-S1
EQ-FAN-003,2026-01-28T18:00:00Z,rpm,1369.65,rpm,2026-S1
EQ-FAN-284,2026-01-28T18:00:00Z,vibration_mm_s,2.33,mm/s,2026-S1
EQ-MIX-159,2026-01-28T18:00:00Z,current_a,25.45,A,2026-S1
EQ-MIX-159,2026-01-28T18:00:00Z,vibration_mm_s,2.64,mm/s,2026-S1
EQ-MIX-259,2026-01-28T18:00:00Z,current_a,23.01,A,2026-S1
EQ-OVEN-223,2026-01-28T18:00:00Z,temperature_c,58.98,°C,2026-S1
EQ-OVEN-386,2026-01-28T18:00:00Z,temperature_c,62.38,°C,2026-S1
EQ-STEAM-352,2026-01-28T18:00:00Z,pressure_bar,6.38,bar,2026-S1
EQ-STEAM-352,2026-01-28T18:00:00Z,temperature_c,61.48,°C,2026-S1
EQ-PUMP-001,2026-01-28T20:00:00Z,vibration_mm_s,2.48,mm/s,2026-S1
EQ-CAB-134,2026-01-29T00:00:00Z,temperature_c,59.82,°C,2026-S1
EQ-COMP-396,2026-01-29T00:00:00Z,pressure_bar,5.84,bar,2026-S1
EQ-CONV-262,2026-01-29T00:00:00Z,current_a,103.285737,A,2026-S1
EQ-CONV-336,2026-01-29T00:00:00Z,current_a,24.52,A,2026-S1
EQ-FAN-003,2026-01-29T00:00:00Z,rpm,1454.11,rpm,2026-S1
EQ-FAN-284,2026-01-29T00:00:00Z,vibration_mm_s,2.36,mm/s,2026-S1
EQ-MIX-159,2026-01-29T00:00:00Z,current_a,27.19,A,2026-S1
EQ-MIX-159,2026-01-29T00:00:00Z,vibration_mm_s,2.41,mm/s,2026-S1
EQ-MIX-259,2026-01-29T00:00:00Z,current_a,24.20,A,2026-S1
EQ-OVEN-223,2026-01-29T00:00:00Z,temperature_c,58.61,°C,2026-S1
EQ-OVEN-386,2026-01-29T00:00:00Z,temperature_c,58.16,°C,2026-S1
EQ-STEAM-352,2026-01-29T00:00:00Z,pressure_bar,6.48,bar,2026-S1
EQ-STEAM-352,2026-01-29T00:00:00Z,temperature_c,61.03,°C,2026-S1
EQ-PUMP-001,2026-01-29T02:00:00Z,vibration_mm_s,2.99,mm/s,2026-S1
EQ-CAB-134,2026-01-29T06:00:00Z,temperature_c,54.31,°C,2026-S1
EQ-COMP-396,2026-01-29T06:00:00Z,pressure_bar,6.21,bar,2026-S1
EQ-CONV-262,2026-01-29T06:00:00Z,current_a,116.679996,A,2026-S1
EQ-CONV-336,2026-01-29T06:00:00Z,current_a,24.08,A,2026-S1
EQ-FAN-003,2026-01-29T06:00:00Z,rpm,1474.41,rpm,2026-S1
EQ-FAN-284,2026-01-29T06:00:00Z,vibration_mm_s,2.70,mm/s,2026-S1
EQ-MIX-159,2026-01-29T06:00:00Z,current_a,27.02,A,2026-S1
EQ-MIX-159,2026-01-29T06:00:00Z,vibration_mm_s,2.40,mm/s,2026-S1
EQ-MIX-259,2026-01-29T06:00:00Z,current_a,21.26,A,2026-S1
EQ-OVEN-223,2026-01-29T06:00:00Z,temperature_c,65.53,°C,2026-S1
EQ-OVEN-386,2026-01-29T06:00:00Z,temperature_c,62.93,°C,2026-S1
EQ-STEAM-352,2026-01-29T06:00:00Z,pressure_bar,6.78,bar,2026-S1
EQ-STEAM-352,2026-01-29T06:00:00Z,temperature_c,55.50,°C,2026-S1
EQ-PUMP-001,2026-01-29T08:00:00Z,vibration_mm_s,3.29,mm/s,2026-S1
EQ-CAB-134,2026-01-29T12:00:00Z,temperature_c,51.18,°C,2026-S1
EQ-COMP-396,2026-01-29T12:00:00Z,pressure_bar,6.30,bar,2026-S1
EQ-CONV-262,2026-01-29T12:00:00Z,current_a,95.086824,A,2026-S1
EQ-CONV-336,2026-01-29T12:00:00Z,current_a,20.72,A,2026-S1
EQ-FAN-003,2026-01-29T12:00:00Z,rpm,1428.07,rpm,2026-S1
EQ-FAN-284,2026-01-29T12:00:00Z,vibration_mm_s,2.79,mm/s,2026-S1
EQ-MIX-159,2026-01-29T12:00:00Z,current_a,28.99,A,2026-S1
EQ-MIX-159,2026-01-29T12:00:00Z,vibration_mm_s,2.70,mm/s,2026-S1
EQ-MIX-259,2026-01-29T12:00:00Z,current_a,19.99,A,2026-S1
EQ-OVEN-223,2026-01-29T12:00:00Z,temperature_c,66.68,°C,2026-S1
EQ-OVEN-386,2026-01-29T12:00:00Z,temperature_c,66.64,°C,2026-S1
EQ-STEAM-352,2026-01-29T12:00:00Z,pressure_bar,6.66,bar,2026-S1
EQ-STEAM-352,2026-01-29T12:00:00Z,temperature_c,60.05,°C,2026-S1
EQ-PUMP-001,2026-01-29T14:00:00Z,vibration_mm_s,2.78,mm/s,2026-S1
EQ-CAB-134,2026-01-29T18:00:00Z,temperature_c,57.61,°C,2026-S1
EQ-COMP-396,2026-01-29T18:00:00Z,pressure_bar,6.08,bar,2026-S1
EQ-CONV-262,2026-01-29T18:00:00Z,current_a,24.917131,A,2026-S1
EQ-CONV-336,2026-01-29T18:00:00Z,current_a,22.13,A,2026-S1
EQ-FAN-003,2026-01-29T18:00:00Z,rpm,1384.25,rpm,2026-S1
EQ-FAN-284,2026-01-29T18:00:00Z,vibration_mm_s,2.49,mm/s,2026-S1
EQ-MIX-159,2026-01-29T18:00:00Z,current_a,23.39,A,2026-S1
EQ-MIX-159,2026-01-29T18:00:00Z,vibration_mm_s,3.31,mm/s,2026-S1
EQ-MIX-259,2026-01-29T18:00:00Z,current_a,22.90,A,2026-S1
EQ-OVEN-223,2026-01-29T18:00:00Z,temperature_c,58.97,°C,2026-S1
EQ-OVEN-386,2026-01-29T18:00:00Z,temperature_c,62.93,°C,2026-S1
EQ-STEAM-352,2026-01-29T18:00:00Z,pressure_bar,6.15,bar,2026-S1
