equipment_id,timestamp,sensor_name,value,unit,period
EQ-CHILL-248,2026-01-17T00:00:00Z,temperature_c,53.22,°C,2026-S1
EQ-COMP-002,2026-01-17T00:00:00Z,pressure_bar,6.55,bar,2026-S1
EQ-COMP-002,2026-01-17T00:00:00Z,temperature_c,62.18,°C,2026-S1
EQ-COMP-113,2026-01-17T00:00:00Z,pressure_bar,5.92,bar,2026-S1
EQ-COMP-113,2026-01-17T00:00:00Z,temperature_c,64.42,°C,2026-S1
EQ-COMP-233,2026-01-17T00:00:00Z,pressure_bar,6.53,bar,2026-S1
EQ-COMP-233,2026-01-17 00:00:00,temperature_c,63.46,°C,2026-S1
EQ-COMP-249,2026-01-17T00:00:00Z,pressure_bar,5.58,bar,2026-S1
EQ-COMP-396,2026-01-17T00:00:00Z,pressure_bar,5.49,bar,2026-S1
EQ-CONV-003,2026-01-17T00:00:00Z,current_a,17.66,A,2026-S1
EQ-CONV-003,2026-01-17T00:00:00Z,rpm,1295.28,rpm,2026-S1
EQ-CONV-262,2026-01-17T00:00:00Z,current_a,29.27,A,2026-S1
EQ-CONV-262,2026-01-17T00:00:00Z,rpm,1451.95,rpm,2026-S1
EQ-CONV-336,2026-01-17T00:00:00Z,current_a,23.95,A,2026-S1
EQ-CONV-336,2026-01-17T00:00:00Z,rpm,1311.61,rpm,2026-S1
EQ-CONV-376,2026-01-17T00:00:00Z,current_a,21.60,A,2026-S1
EQ-CONV-376,2026-01-17T00:00:00Z,rpm,1516.66,rpm,2026-S1
EQ-FAN-002,2026-01-17T00:00:00Z,current_a,21.21,A,2026-S1
EQ-FAN-002,2026-01-17T00:00:00Z,rpm,1170.00,rpm,2026-S1
EQ-FAN-002,2026-01-17T00:00:00Z,vibration_mm_s,2.45,mm/s,2026-S1
EQ-FAN-003,2026-01-17T00:00:00Z,rpm,1425.89,rpm,2026-S1
EQ-FAN-003,2026-01-17T00:00:00Z,vibration_mm_s,2.38,mm/s,2026-S1
EQ-FAN-204,2026-01-17T00:00:00Z,vibration_mm_s,2.40,mm/s,2026-S1
EQ-FAN-284,2026-01-17T00:00:00Z,rpm,1570.58,rpm,2026-S1
EQ-FAN-284,2026-01-17T00:00:00Z,vibration_mm_s,2.53,mm/s,2026-S1
EQ-FAN-304,2026-01-17T00:00:00Z,rpm,1477.34,rpm,2026-S1
EQ-FAN-304,2026-01-17T00:00:00Z,vibration_mm_s,2.32,mm/s,2026-S1
EQ-MIX-159,2026-01-17T00:00:00Z,current_a,23.30,A,2026-S1
EQ-MIX-159,2026-01-17T00:00:00Z,vibration_mm_s,2.72,mm/s,2026-S1
EQ-MIX-259,2026-01-17T00:00:00Z,current_a,23.10,A,2026-S1
EQ-MIX-259,2026-01-17T00:00:00Z,vibration_mm_s,1.87,mm/s,2026-S1
EQ-MIX-379,2026-01-17T00:00:00Z,current_a,20.73,A,2026-S1
EQ-MIX-379,2026-01-17T00:00:00Z,vibration_mm_s,3.07,mm/s,2026-S1
EQ-OVEN-001,2026-01-17T00:00:00Z,current_a,23.32,A,2026-S1
EQ-OVEN-001,2026-01-17T00:00:00Z,temperature_c,53.10,°C,2026-S1
EQ-OVEN-123,2026-01-17T00:00:00Z,current_a,26.13,A,2026-S1
EQ-OVEN-123,2026-01-17T00:00:00Z,temperature_c,54.48,°C,2026-S1
EQ-OVEN-223,2026-01-17T00:00:00Z,current_a,24.68,A,2026-S1
EQ-OVEN-223,2026-01-17T00:00:00Z,temperature_c,58.66,°C,2026-S1
EQ-OVEN-366,2026-01-17T00:00:00Z,current_a,24.88,A,2026-S1
EQ-OVEN-366,2026-01-17T00:00:00Z,temperature_c,46.44,°C,2026-S1
EQ-OVEN-386,2026-01-17T00:00:00Z,current_a,23.50,A,2026-S1
EQ-OVEN-386,2026-01-17T00:00:00Z,temperature_c,57.28,°C,2026-S1
EQ-PUMP-001,2026-01-17T00:00:00Z,pressure_bar,6.36,bar,2026-S1
EQ-PUMP-001,2026-01-17T00:00:00Z,temperature_c,-999,°C,2026-S1
EQ-PUMP-006,2026-01-17T00:00:00Z,temperature_c,49.23,°C,2026-S1
EQ-PUMP-006,2026-01-17T00:00:00Z,vibration_mm_s,3.57,mm/s,2026-S1
EQ-PUMP-171,2026-01-17T00:00:00Z,temperature_c,70.35,°C,2026-S1
EQ-PUMP-171,2026-01-17T00:00:00Z,vibration_mm_s,3.44,mm/s,2026-S1
EQ-PUMP-350,2026-01-17T00:00:00Z,temperature_c,57.68,°C,2026-S1
EQ-PUMP-350,2026-01-17T00:00:00Z,vibration_mm_s,3.57,mm/s,2026-S1
EQ-ROBOT-358,2026-01-17T00:00:00Z,current_a,21.54,A,2026-S1
EQ-ROBOT-358,2026-01-17T00:00:00Z,vibration_mm_s,2.93,mm/s,2026-S1
EQ-SENSOR-305,2026-01-17T00:00:00Z,temperature_c,55.35,°C,2026-S1
EQ-STEAM-341,2026-01-17T00:00:00Z,pressure_bar,5.38,bar,2026-S1
EQ-STEAM-341,2026-01-17T00:00:00Z,temperature_c,53.15,°C,2026-S1
EQ-STEAM-352,2026-01-17T00:00:00Z,pressure_bar,5.92,bar,2026-S1
EQ-STEAM-352,2026-01-17T00:00:00Z,temperature_c,59.17,°C,2026-S1
EQ-PUMP-001,2026-01-17T02:00:00Z,vibration_mm_s,2.76,mm/s,2026-S1
EQ-CAB-134,2026-01-17T06:00:00Z,current_a,23.30,A,2026-S1
EQ-CAB-134,2026-01-17T06:00:00Z,temperature_c,52.10,°C,2026-S1
EQ-CHILL-001,2026-01-17T06:00:00Z,pressure_bar,592.00,kPa,2026-S1
EQ-CHILL-001,2026-01-17T06:00:00Z,temperature_c,58.28,°C,2026-S1
EQ-CHILL-115,2026-01-17T06:00:00Z,pressure_bar,7.05,bar,2026-S1
EQ-CHILL-115,2026-01-17T06:00:00Z,temperature_c,61.90,°C,2026-S1
EQ-CHILL-168,2026-01-17T06:00:00Z,pressure_bar,6.91,bar,2026-S1
EQ-CHILL-168,2026-01-17T06:00:00Z,temperature_c,59.88,°C,2026-S1
EQ-CHILL-188,2026-01-17T06:00:00Z,pressure_bar,6.27,bar,2026-S1
EQ-CHILL-188,2026-01-17T06:00:00Z,temperature_c,54.74,°C,2026-S1
EQ-CHILL-248,2026-01-17T06:00:00Z,pressure_bar,7.28,bar,2026-S1
EQ-CHILL-248,2026-01-17T06:00:00Z,temperature_c,45.68,°C,2026-S1
EQ-COMP-002,2026-01-17T06:00:00Z,pressure_bar,6.21,bar,2026-S1
EQ-COMP-002,2026-01-17T06:00:00Z,temperature_c,61.58,°C,2026-S1
EQ-COMP-113,2026-01-17T06:00:00Z,pressure_bar,5.65,bar,2026-S1
EQ-COMP-113,2026-01-17T06:00:00Z,temperature_c,62.78,°C,2026-S1
EQ-COMP-233,2026-01-17T06:00:00Z,pressure_bar,7.12,bar,2026-S1
EQ-COMP-233,2026-01-17 06:00:00,temperature_c,58.52,°C,2026-S1
EQ-COMP-249,2026-01-17T06:00:00Z,pressure_bar,5.02,bar,2026-S1
EQ-COMP-396,2026-01-17T06:00:00Z,pressure_bar,5.76,bar,2026-S1
EQ-CONV-003,2026-01-17T06:00:00Z,current_a,22.23,A,2026-S1
EQ-CONV-003,2026-01-17T06:00:00Z,rpm,1258.71,rpm,2026-S1
EQ-CONV-262,2026-01-17T06:00:00Z,current_a,24.57,A,2026-S1
EQ-CONV-262,2026-01-17T06:00:00Z,rpm,1382.19,rpm,2026-S1
EQ-CONV-336,2026-01-17T06:00:00Z,current_a,22.84,A,2026-S1
EQ-CONV-336,2026-01-17T06:00:00Z,rpm,1375.88,rpm,2026-S1
EQ-CONV-376,2026-01-17T06:00:00Z,current_a,19.18,A,2026-S1
EQ-CONV-376,2026-01-17T06:00:00Z,rpm,1488.04,rpm,2026-S1
EQ-FAN-002,2026-01-17T06:00:00Z,current_a,22.21,A,2026-S1
EQ-FAN-002,2026-01-17T06:00:00Z,rpm,1200.11,rpm,2026-S1
EQ-FAN-002,2026-01-17T06:00:00Z,vibration_mm_s,3.02,mm/s,2026-S1
EQ-FAN-003,2026-01-17T06:00:00Z,rpm,1435.39,rpm,2026-S1
EQ-FAN-003,2026-01-17T06:00:00Z,vibration_mm_s,2.78,mm/s,2026-S1
EQ-FAN-204,2026-01-17T06:00:00Z,vibration_mm_s,2.78,mm/s,2026-S1
EQ-FAN-284,2026-01-17T06:00:00Z,rpm,1660.28,rpm,2026-S1
EQ-FAN-284,2026-01-17T06:00:00Z,vibration_mm_s,2.43,mm/s,2026-S1
EQ-FAN-304,2026-01-17T06:00:00Z,rpm,1487.49,rpm,2026-S1
EQ-FAN-304,2026-01-17T06:00:00Z,vibration_mm_s,2.32,mm/s,2026-S1
EQ-MIX-159,2026-01-17T06:00:00Z,current_a,22.17,A,2026-S1
EQ-MIX-159,2026-01-17T06:00:00Z,vibration_mm_s,3.11,mm/s,2026-S1
EQ-MIX-259,2026-01-17T06:00:00Z,current_a,20.92,A,2026-S1
EQ-MIX-259,2026-01-17T06:00:00Z,vibration_mm_s,2.05,mm/s,2026-S1
EQ-MIX-379,2026-01-17T06:00:00Z,current_a,18.53,A,2026-S1
EQ-MIX-379,2026-01-17T06:00:00Z,vibration_mm_s,2.02,mm/s,2026-S1
EQ-OVEN-001,2026-01-17T06:00:00Z,current_a,25.88,A,2026-S1
EQ-OVEN-001,2026-01-17T06:00:00Z,temperature_c,50.57,°C,2026-S1
EQ-OVEN-123,2026-01-17T06:00:00Z,current_a,25.27,A,2026-S1
EQ-OVEN-123,2026-01-17T06:00:00Z,temperature_c,51.88,°C,2026-S1
EQ-OVEN-223,2026-01-17T06:00:00Z,current_a,19.35,A,2026-S1
EQ-OVEN-223,2026-01-17T06:00:00Z,temperature_c,63.99,°C,2026-S1
EQ-OVEN-366,2026-01-17T06:00:00Z,current_a,24.65,A,2026-S1
EQ-OVEN-366,2026-01-17T06:00:00Z,temperature_c,45.80,°C,2026-S1
EQ-OVEN-386,2026-01-17T06:00:00Z,current_a,23.54,A,2026-S1
EQ-OVEN-386,2026-01-17T06:00:00Z,temperature_c,58.33,°C,2026-S1
EQ-PUMP-001,2026-01-17T06:00:00Z,pressure_bar,5.84,bar,2026-S1
EQ-PUMP-001,2026-01-17T06:00:00Z,temperature_c,61.21,°C,2026-S1
EQ-PUMP-006,2026-01-17T06:00:00Z,temperature_c,59.16,°C,2026-S1
EQ-PUMP-006,2026-01-17T06:00:00Z,vibration_mm_s,2.58,mm/s,2026-S1
EQ-PUMP-171,2026-01-17T06:00:00Z,temperature_c,67.43,°C,2026-S1
EQ-PUMP-171,2026-01-17T06:00:00Z,vibration_mm_s,2.68,mm/s,2026-S1
EQ-PUMP-350,2026-01-17T06:00:00Z,temperature_c,61.92,°C,2026-S1
EQ-PUMP-350,2026-01-17T06:00:00Z,vibration_mm_s,2.96,mm/s,2026-S1
EQ-ROBOT-358,2026-01-17T06:00:00Z,current_a,19.47,A,2026-S1
EQ-ROBOT-358,2026-01-17T06:00:00Z,vibration_mm_s,2.49,mm/s,2026-S1
EQ-SENSOR-305,2026-01-17T06:00:00Z,temperature_c,60.67,°C,2026-S1
EQ-STEAM-341,2026-01-17T06:00:00Z,pressure_bar,5.54,bar,2026-S1
EQ-STEAM-341,2026-01-17T06:00:00Z,temperature_c,58.99,°C,2026-S1
EQ-STEAM-352,2026-01-17T06:00:00Z,pressure_bar,6.56,bar,2026-S1
EQ-STEAM-352,2026-01-17T06:00:00Z,temperature_c,60.12,°C,2026-S1
EQ-PUMP-001,2026-01-17T08:00:00Z,vibration_mm_s,3.19,mm/s,2026-S1
EQ-CAB-134,2026-01-17T12:00:00Z,current_a,19.01,A,2026-S1
EQ-CAB-134,2026-01-17T12:00:00Z,temperature_c,50.10,°C,2026-S1
EQ-CHILL-001,2026-01-17T12:00:00Z,pressure_bar,580.00,kPa,2026-S1
EQ-CHILL-001,2026-01-17T12:00:00Z,temperature_c,56.81,°C,2026-S1
EQ-CHILL-115,2026-01-17T12:00:00Z,pressure_bar,6.57,bar,2026-S1
EQ-CHILL-115,2026-01-17T12:00:00Z,temperature_c,61.60,°C,2026-S1
EQ-CHILL-168,2026-01-17T12:00:00Z,pressure_bar,7.18,bar,2026-S1
EQ-CHILL-168,2026-01-17T12:00:00Z,temperature_c,50.66,°C,2026-S1
EQ-CHILL-188,2026-01-17T12:00:00Z,pressure_bar,6.00,bar,2026-S1
EQ-CHILL-188,2026-01-17T12:00:00Z,temperature_c,53.67,°C,2026-S1
EQ-CHILL-248,2026-01-17T12:00:00Z,pressure_bar,6.78,bar,2026-S1
EQ-CHILL-248,2026-01-17T12:00:00Z,temperature_c,51.88,°C,2026-S1
EQ-COMP-002,2026-01-17T12:00:00Z,pressure_bar,6.51,bar,2026-S1
EQ-COMP-002,2026-01-17T12:00:00Z,temperature_c,56.33,°C,2026-S1
EQ-COMP-113,2026-01-17T12:00:00Z,pressure_bar,5.94,bar,2026-S1
EQ-COMP-113,2026-01-17T12:00:00Z,temperature_c,57.92,°C,2026-S1
EQ-COMP-233,2026-01-17T12:00:00Z,pressure_bar,6.78,bar,2026-S1
EQ-COMP-233,2026-01-17 12:00:00,temperature_c,52.33,°C,2026-S1
EQ-COMP-249,2026-01-17T12:00:00Z,pressure_bar,5.19,bar,2026-S1
EQ-COMP-396,2026-01-17T12:00:00Z,pressure_bar,6.30,bar,2026-S1
EQ-CONV-003,2026-01-17T12:00:00Z,current_a,22.03,A,2026-S1
EQ-CONV-003,2026-01-17T12:00:00Z,rpm,1294.26,rpm,2026-S1
EQ-CONV-262,2026-01-17T12:00:00Z,current_a,29.78,A,2026-S1
EQ-CONV-262,2026-01-17T12:00:00Z,rpm,1435.62,rpm,2026-S1
EQ-CONV-336,2026-01-17T12:00:00Z,current_a,19.04,A,2026-S1
EQ-CONV-336,2026-01-17T12:00:00Z,rpm,1364.41,rpm,2026-S1
EQ-CONV-376,2026-01-17T12:00:00Z,current_a,22.55,A,2026-S1
EQ-CONV-376,2026-01-17T12:00:00Z,rpm,1468.15,rpm,2026-S1
EQ-FAN-002,2026-01-17T12:00:00Z,current_a,25.15,A,2026-S1
EQ-FAN-002,2026-01-17T12:00:00Z,rpm,1287.90,rpm,2026-S1
EQ-FAN-002,2026-01-17T12:00:00Z,vibration_mm_s,2.77,mm/s,2026-S1
EQ-FAN-003,2026-01-17T12:00:00Z,rpm,1395.34,rpm,2026-S1
EQ-FAN-003,2026-01-17T12:00:00Z,vibration_mm_s,2.78,mm/s,2026-S1
EQ-FAN-204,2026-01-17T12:00:00Z,vibration_mm_s,3.57,mm/s,2026-S1
EQ-FAN-284,2026-01-17T12:00:00Z,rpm,1649.09,rpm,2026-S1
EQ-FAN-284,2026-01-17T12:00:00Z,vibration_mm_s,2.63,mm/s,2026-S1
EQ-FAN-304,2026-01-17T12:00:00Z,rpm,1583.60,rpm,2026-S1
EQ-FAN-304,2026-01-17T12:00:00Z,vibration_mm_s,2.77,mm/s,2026-S1
EQ-MIX-159,2026-01-17T12:00:00Z,current_a,27.49,A,2026-S1
EQ-MIX-159,2026-01-17T12:00:00Z,vibration_mm_s,2.82,mm/s,2026-S1
EQ-MIX-259,2026-01-17T12:00:00Z,current_a,19.72,A,2026-S1
EQ-MIX-259,2026-01-17T12:00:00Z,vibration_mm_s,2.80,mm/s,2026-S1
EQ-MIX-379,2026-01-17T12:00:00Z,current_a,21.74,A,2026-S1
EQ-MIX-379,2026-01-17T12:00:00Z,vibration_mm_s,2.49,mm/s,2026-S1
EQ-OVEN-001,2026-01-17T12:00:00Z,current_a,22.22,A,2026-S1
EQ-OVEN-001,2026-01-17T12:00:00Z,temperature_c,45.92,°C,2026-S1
EQ-OVEN-123,2026-01-17T12:00:00Z,current_a,22.48,A,2026-S1
EQ-OVEN-123,2026-01-17T12:00:00Z,temperature_c,59.12,°C,2026-S1
EQ-OVEN-223,2026-01-17T12:00:00Z,current_a,21.45,A,2026-S1
EQ-OVEN-223,2026-01-17T12:00:00Z,temperature_c,63.62,°C,2026-S1
EQ-OVEN-366,2026-01-17T12:00:00Z,current_a,22.89,A,2026-S1
EQ-OVEN-366,2026-01-17T12:00:00Z,temperature_c,49.28,°C,2026-S1
EQ-OVEN-386,2026-01-17T12:00:00Z,current_a,20.33,A,2026-S1
EQ-OVEN-386,2026-01-17T12:00:00Z,temperature_c,62.98,°C,2026-S1
EQ-PUMP-001,2026-01-17T12:00:00Z,pressure_bar,6.15,bar,2026-S1
EQ-PUMP-001,2026-01-17T12:00:00Z,temperature_c,56.39,°C,2026-S1
EQ-PUMP-006,2026-01-17T12:00:00Z,temperature_c,59.17,°C,2026-S1
EQ-PUMP-006,2026-01-17T12:00:00Z,vibration_mm_s,2.69,mm/s,2026-S1
EQ-PUMP-171,2026-01-17T12:00:00Z,temperature_c,58.79,°C,2026-S1
EQ-PUMP-171,2026-01-17T12:00:00Z,vibration_mm_s,3.07,mm/s,2026-S1
EQ-PUMP-350,2026-01-17T12:00:00Z,temperature_c,59.02,°C,2026-S1
EQ-PUMP-350,2026-01-17T12:00:00Z,vibration_mm_s,2.48,mm/s,2026-S1
EQ-ROBOT-358,2026-01-17T12:00:00Z,current_a,17.50,A,2026-S1
EQ-ROBOT-358,2026-01-17T12:00:00Z,vibration_mm_s,2.31,mm/s,2026-S1
EQ-SENSOR-305,2026-01-17T12:00:00Z,temperature_c,53.86,°C,2026-S1
EQ-STEAM-341,2026-01-17T12:00:00Z,pressure_bar,6.47,bar,2026-S1
EQ-STEAM-341,2026-01-17T12:00:00Z,temperature_c,54.87,°C,2026-S1
EQ-STEAM-352,2026-01-17T12:00:00Z,pressure_bar,6.45,bar,2026-S1
EQ-STEAM-352,2026-01-17T12:00:00Z,temperature_c,54.10,°C,2026-S1
EQ-PUMP-001,2026-01-17T14:00:00Z,vibration_mm_s,2.58,mm/s,2026-S1
EQ-CAB-134,2026-01-17T18:00:00Z,current_a,18.67,A,2026-S1
EQ-CAB-134,2026-01-17T18:00:00Z,temperature_c,54.47,°C,2026-S1
EQ-CHILL-001,2026-01-17T18:00:00Z,pressure_bar,549.00,kPa,2026-S1
EQ-CHILL-001,2026-01-17T18:00:00Z,temperature_c,50.04,°C,2026-S1
EQ-CHILL-115,2026-01-17T18:00:00Z,pressure_bar,6.88,bar,2026-S1
EQ-CHILL-115,2026-01-17T18:00:00Z,temperature_c,53.51,°C,2026-S1
EQ-CHILL-168,2026-01-17T18:00:00Z,pressure_bar,7.31,bar,2026-S1
EQ-CHILL-168,2026-01-17T18:00:00Z,temperature_c,57.50,°C,2026-S1
EQ-CHILL-188,2026-01-17T18:00:00Z,pressure_bar,6.24,bar,2026-S1
EQ-CHILL-188,2026-01-17T18:00:00Z,temperature_c,60.48,°C,2026-S1
EQ-CHILL-248,2026-01-17T18:00:00Z,pressure_bar,6.40,bar,2026-S1
EQ-CHILL-248,2026-01-17T18:00:00Z,temperature_c,57.22,°C,2026-S1
EQ-COMP-002,2026-01-17T18:00:00Z,pressure_bar,6.96,bar,2026-S1
EQ-COMP-002,2026-01-17T18:00:00Z,temperature_c,55.81,°C,2026-S1
EQ-COMP-113,2026-01-17T18:00:00Z,pressure_bar,6.00,bar,2026-S1
EQ-COMP-113,2026-01-17T18:00:00Z,temperature_c,59.11,°C,2026-S1
EQ-COMP-233,2026-01-17T18:00:00Z,pressure_bar,6.32,bar,2026-S1
EQ-COMP-233,2026-01-17 18:00:00,temperature_c,59.16,°C,2026-S1
EQ-COMP-249,2026-01-17T18:00:00Z,pressure_bar,5.43,bar,2026-S1
EQ-COMP-396,2026-01-17T18:00:00Z,pressure_bar,6.15,bar,2026-S1
EQ-CONV-003,2026-01-17T18:00:00Z,current_a,18.76,A,2026-S1
EQ-CONV-003,2026-01-17T18:00:00Z,rpm,1325.68,rpm,2026-S1
EQ-CONV-262,2026-01-17T18:00:00Z,current_a,29.73,A,2026-S1
EQ-CONV-262,2026-01-17T18:00:00Z,rpm,1498.70,rpm,2026-S1
EQ-CONV-336,2026-01-17T18:00:00Z,current_a,21.01,A,2026-S1
EQ-CONV-336,2026-01-17T18:00:00Z,rpm,1307.42,rpm,2026-S1
EQ-CONV-376,2026-01-17T18:00:00Z,current_a,24.15,A,2026-S1
EQ-CONV-376,2026-01-17T18:00:00Z,rpm,1487.06,rpm,2026-S1
EQ-FAN-002,2026-01-17T18:00:00Z,current_a,24.18,A,2026-S1
EQ-FAN-002,2026-01-17T18:00:00Z,rpm,1227.73,rpm,2026-S1
EQ-FAN-002,2026-01-17T18:00:00Z,vibration_mm_s,2.79,mm/s,2026-S1
EQ-FAN-003,2026-01-17T18:00:00Z,rpm,1360.54,rpm,2026-S1
EQ-FAN-003,2026-01-17T18:00:00Z,vibration_mm_s,3.19,mm/s,2026-S1
EQ-FAN-204,2026-01-17T18:00:00Z,vibration_mm_s,2.68,mm/s,2026-S1
EQ-FAN-284,2026-01-17T18:00:00Z,rpm,1569.36,rpm,2026-S1
EQ-FAN-284,2026-01-17T18:00:00Z,vibration_mm_s,2.51,mm/s,2026-S1
EQ-FAN-304,2026-01-17T18:00:00Z,rpm,1565.38,rpm,2026-S1
EQ-FAN-304,2026-01-17T18:00:00Z,vibration_mm_s,2.47,mm/s,2026-S1
EQ-MIX-159,2026-01-17T18:00:00Z,current_a,26.10,A,2026-S1
EQ-MIX-159,2026-01-17T18:00:00Z,vibration_mm_s,2.64,mm/s,2026-S1
EQ-MIX-259,2026-01-17T18:00:00Z,current_a,22.00,A,2026-S1
EQ-MIX-259,2026-01-17T18:00:00Z,vibration_mm_s,2.65,mm/s,2026-S1
EQ-MIX-379,2026-01-17T18:00:00Z,current_a,23.36,A,2026-S1
EQ-MIX-379,2026-01-17T18:00:00Z,vibration_mm_s,3.26,mm/s,2026-S1
EQ-OVEN-001,2026-01-17T18:00:00Z,current_a,20.58,A,2026-S1
EQ-OVEN-001,2026-01-17T18:00:00Z,temperature_c,48.39,°C,2026-S1
EQ-OVEN-123,2026-01-17T18:00:00Z,current_a,21.57,A,2026-S1
EQ-OVEN-123,2026-01-17T18:00:00Z,temperature_c,60.82,°C,2026-S1
EQ-OVEN-223,2026-01-17T18:00:00Z,current_a,24.38,A,2026-S1
EQ-OVEN-223,2026-01-17T18:00:00Z,temperature_c,56.13,°C,2026-S1
EQ-OVEN-366,2026-01-17T18:00:00Z,current_a,20.10,A,2026-S1
EQ-OVEN-366,2026-01-17T18:00:00Z,temperature_c,53.94,°C,2026-S1
EQ-OVEN-386,2026-01-17T18:00:00Z,current_a,21.07,A,2026-S1
EQ-OVEN-386,2026-01-17T18:00:00Z,temperature_c,62.64,°C,2026-S1
EQ-PUMP-001,2026-01-17T18:00:00Z,pressure_bar,5.63,bar,2026-S1
EQ-PUMP-001,2026-01-17T18:00:00Z,temperature_c,54.41,°C,2026-S1
EQ-PUMP-006,2026-01-17T18:00:00Z,temperature_c,52.30,°C,2026-S1
EQ-PUMP-006,2026-01-17T18:00:00Z,vibration_mm_s,3.22,mm/s,2026-S1
EQ-PUMP-171,2026-01-17T18:00:00Z,temperature_c,56.80,°C,2026-S1
EQ-PUMP-171,2026-01-17T18:00:00Z,vibration_mm_s,2.92,mm/s,2026-S1
EQ-PUMP-350,2026-01-17T18:00:00Z,temperature_c,54.64,°C,2026-S1
EQ-PUMP-350,2026-01-17T18:00:00Z,vibration_mm_s,2.27,mm/s,2026-S1
EQ-ROBOT-358,2026-01-17T18:00:00Z,current_a,22.07,A,2026-S1
EQ-ROBOT-358,2026-01-17T18:00:00Z,vibration_mm_s,2.56,mm/s,2026-S1
EQ-SENSOR-305,2026-01-17T18:00:00Z,temperature_c,52.19,°C,2026-S1
EQ-STEAM-341,2026-01-17T18:00:00Z,pressure_bar,6.26,bar,2026-S1
EQ-STEAM-341,2026-01-17T18:00:00Z,temperature_c,48.24,°C,2026-S1
EQ-STEAM-352,2026-01-17T18:00:00Z,pressure_bar,5.98,bar,2026-S1
EQ-STEAM-352,2026-01-17T18:00:00Z,temperature_c,55.82,°C,2026-S1
EQ-PUMP-001,2026-01-17T20:00:00Z,vibration_mm_s,2.52,mm/s,2026-S1
EQ-CAB-134,2026-01-18T00:00:00Z,current_a,22.55,A,2026-S1
EQ-CAB-134,2026-01-18T00:00:00Z,temperature_c,59.07,°C,2026-S1
EQ-CHILL-001,2026-01-18T00:00:00Z,pressure_bar,608.00,kPa,2026-S1
EQ-CHILL-001,2026-01-18T00:00:00Z,temperature_c,49.21,°C,2026-S1
EQ-CHILL-115,2026-01-18T00:00:00Z,pressure_bar,7.39,bar,2026-S1
EQ-CHILL-115,2026-01-18T00:00:00Z,temperature_c,56.53,°C,2026-S1
EQ-CHILL-168,2026-01-18T00:00:00Z,pressure_bar,7.36,bar,2026-S1
EQ-CHILL-168,2026-01-18T00:00:00Z,temperature_c,62.17,°C,2026-S1
EQ-CHILL-188,2026-01-18T00:00:00Z,pressure_bar,6.86,bar,2026-S1
EQ-CHILL-188,2026-01-18T00:00:00Z,temperature_c,62.50,°C,2026-S1
EQ-CHILL-248,2026-01-18T00:00:00Z,pressure_bar,6.95,bar,2026-S1
EQ-CHILL-248,2026-01-18T00:00:00Z,temperature_c,50.06,°C,2026-S1
EQ-COMP-002,2026-01-18T00:00:00Z,pressure_bar,6.54,bar,2026-S1
EQ-COMP-002,2026-01-18T00:00:00Z,temperature_c,61.59,°C,2026-S1
EQ-COMP-113,2026-01-18T00:00:00Z,pressure_bar,6.03,bar,2026-S1
EQ-COMP-113,2026-01-18T00:00:00Z,temperature_c,66.64,°C,2026-S1
EQ-COMP-233,2026-01-18T00:00:00Z,pressure_bar,6.48,bar,2026-S1
EQ-COMP-233,2026-01-18 00:00:00,temperature_c,61.29,°C,2026-S1
EQ-COMP-249,2026-01-18T00:00:00Z,pressure_bar,5.20,bar,2026-S1
EQ-COMP-396,2026-01-18T00:00:00Z,pressure_bar,5.91,bar,2026-S1
EQ-CONV-003,2026-01-18T00:00:00Z,current_a,18.49,A,2026-S1
EQ-CONV-003,2026-01-18T00:00:00Z,rpm,1263.34,rpm,2026-S1
EQ-CONV-262,2026-01-18T00:00:00Z,current_a,28.04,A,2026-S1
EQ-CONV-262,2026-01-18T00:00:00Z,rpm,1458.26,rpm,2026-S1
EQ-CONV-336,2026-01-18T00:00:00Z,current_a,25.69,A,2026-S1
EQ-CONV-336,2026-01-18T00:00:00Z,rpm,1300.53,rpm,2026-S1
EQ-CONV-376,2026-01-18T00:00:00Z,current_a,19.09,A,2026-S1
EQ-CONV-376,2026-01-18T00:00:00Z,rpm,1515.69,rpm,2026-S1
EQ-FAN-002,2026-01-18T00:00:00Z,current_a,20.52,A,2026-S1
EQ-FAN-002,2026-01-18T00:00:00Z,rpm,1215.69,rpm,2026-S1
EQ-FAN-002,2026-01-18T00:00:00Z,vibration_mm_s,2.83,mm/s,2026-S1
EQ-FAN-003,2026-01-18T00:00:00Z,rpm,1393.78,rpm,2026-S1
EQ-FAN-003,2026-01-18T00:00:00Z,vibration_mm_s,2.25,mm/s,2026-S1
EQ-FAN-204,2026-01-18T00:00:00Z,vibration_mm_s,2.31,mm/s,2026-S1
EQ-FAN-284,2026-01-18T00:00:00Z,rpm,1604.49,rpm,2026-S1
EQ-FAN-284,2026-01-18T00:00:00Z,vibration_mm_s,2.69,mm/s,2026-S1
EQ-FAN-304,2026-01-18T00:00:00Z,rpm,1492.15,rpm,2026-S1
EQ-FAN-304,2026-01-18T00:00:00Z,vibration_mm_s,2.16,mm/s,2026-S1
EQ-MIX-159,2026-01-18T00:00:00Z,current_a,23.48,A,2026-S1
EQ-MIX-159,2026-01-18T00:00:00Z,vibration_mm_s,2.61,mm/s,2026-S1
EQ-MIX-259,2026-01-18T00:00:00Z,current_a,24.54,A,2026-S1
